srcip,sport,dstip,dsport,proto,state,duration,sbytes,dbytes,label
10.0.0.[  0   0   0 ... 214 214 214],55078,192.168.0.1,22,udp,FIN,1.7541755041006983,682,69,0
192.168.1.[  0   0   0 ... 214 214 214],48213,8.8.8.8,22,icmp,REQ,0.01616304621531316,254,1292,0
10.0.0.[  0   0   0 ... 214 214 214],15396,8.8.8.8,80,icmp,FIN,1.149731544421681,736,318,0
10.0.0.[  0   0   0 ... 214 214 214],55845,8.8.8.8,53,udp,REQ,0.7048089957569423,482,2100,0
192.168.1.[  0   0   0 ... 214 214 214],55238,8.8.8.8,22,udp,CON,0.7545382421491772,521,848,0
10.0.0.[  0   0   0 ... 214 214 214],54216,1.1.1.1,80,tcp,REQ,0.9252519244806715,552,252,1
192.168.1.[  0   0   0 ... 214 214 214],25249,1.1.1.1,53,tcp,INT,0.5970542735876548,2550,96,0
192.168.1.[  0   0   0 ... 214 214 214],37103,1.1.1.1,80,icmp,FIN,0.28335289479043096,369,3571,0
10.0.0.[  0   0   0 ... 214 214 214],28129,192.168.0.1,80,icmp,FIN,1.0490136733996647,2840,1002,0
192.168.1.[  0   0   0 ... 214 214 214],10651,1.1.1.1,22,tcp,REQ,0.5715845113377975,2356,2112,0
192.168.1.[  0   0   0 ... 214 214 214],12734,8.8.8.8,443,icmp,FIN,0.8283213668216786,1004,366,1
192.168.1.[  0   0   0 ... 214 214 214],45512,1.1.1.1,53,icmp,FIN,0.5576235920160618,630,484,0
192.168.1.[  0   0   0 ... 214 214 214],2589,192.168.0.1,53,icmp,REQ,0.13294092963457382,2161,1020,0
10.0.0.[  0   0   0 ... 214 214 214],31973,1.1.1.1,22,icmp,CON,0.6422618205940118,686,4,0
192.168.1.[  0   0   0 ... 214 214 214],49192,1.1.1.1,22,tcp,FIN,2.418160901798354,1836,185,1
10.0.0.[  0   0   0 ... 214 214 214],51577,1.1.1.1,22,icmp,CON,0.13459647446613762,236,140,1
192.168.1.[  0   0   0 ... 214 214 214],61150,1.1.1.1,22,icmp,REQ,0.9537741968717626,74,752,0
192.168.1.[  0   0   0 ... 214 214 214],16647,1.1.1.1,53,tcp,CON,0.8385444700489237,594,419,0
192.168.1.[  0   0   0 ... 214 214 214],26874,192.168.0.1,22,icmp,FIN,0.05542278134444998,1972,288,0
192.168.1.[  0   0   0 ... 214 214 214],16647,192.168.0.1,443,tcp,INT,0.15852488216357916,701,527,0
10.0.0.[  0   0   0 ... 214 214 214],57444,192.168.0.1,22,tcp,REQ,0.13921221748026705,44,2544,1
10.0.0.[  0   0   0 ... 214 214 214],57293,8.8.8.8,80,udp,REQ,0.0014156629291792976,3636,1687,1
192.168.1.[  0   0   0 ... 214 214 214],6152,8.8.8.8,22,udp,INT,0.3090700429941063,1079,132,0
192.168.1.[  0   0   0 ... 214 214 214],16618,1.1.1.1,53,icmp,INT,0.5845244065737668,376,54,1
10.0.0.[  0   0   0 ... 214 214 214],32609,8.8.8.8,80,tcp,REQ,0.1987526025479113,103,767,0
192.168.1.[  0   0   0 ... 214 214 214],50328,192.168.0.1,443,tcp,REQ,0.27794146654736185,127,434,0
192.168.1.[  0   0   0 ... 214 214 214],28552,192.168.0.1,80,udp,REQ,0.016378761334870488,230,55,0
192.168.1.[  0   0   0 ... 214 214 214],10303,1.1.1.1,443,icmp,FIN,0.03740020664404108,805,2348,1
10.0.0.[  0   0   0 ... 214 214 214],13058,192.168.0.1,53,icmp,REQ,1.112096026353723,1426,175,0
10.0.0.[  0   0   0 ... 214 214 214],6648,192.168.0.1,22,tcp,CON,0.733651954500903,1025,1380,0
10.0.0.[  0   0   0 ... 214 214 214],54266,192.168.0.1,22,udp,REQ,0.14145512340122168,370,129,0
192.168.1.[  0   0   0 ... 214 214 214],62821,8.8.8.8,80,tcp,INT,0.21507736485461706,532,271,0
192.168.1.[  0   0   0 ... 214 214 214],40415,192.168.0.1,22,udp,REQ,0.1825178919152221,1694,583,0
10.0.0.[  0   0   0 ... 214 214 214],46618,1.1.1.1,22,tcp,CON,0.2491797587004799,528,403,0
10.0.0.[  0   0   0 ... 214 214 214],47229,192.168.0.1,443,icmp,CON,0.5403152968666006,166,101,0
10.0.0.[  0   0   0 ... 214 214 214],3570,1.1.1.1,22,icmp,CON,1.5653577701627932,1238,806,0
10.0.0.[  0   0   0 ... 214 214 214],61001,8.8.8.8,443,tcp,FIN,0.6785134371624302,370,342,0
192.168.1.[  0   0   0 ... 214 214 214],45121,1.1.1.1,443,tcp,INT,0.933234226636485,504,77,0
10.0.0.[  0   0   0 ... 214 214 214],36468,1.1.1.1,443,icmp,INT,0.023159188942820583,5616,2122,1
192.168.1.[  0   0   0 ... 214 214 214],40785,8.8.8.8,80,icmp,FIN,1.2111653946241743,1767,24,0
10.0.0.[  0   0   0 ... 214 214 214],3130,8.8.8.8,22,tcp,FIN,1.2883083424499115,1036,197,1
192.168.1.[  0   0   0 ... 214 214 214],28327,8.8.8.8,443,icmp,REQ,1.2399906153484306,1081,753,0
10.0.0.[  0   0   0 ... 214 214 214],15127,8.8.8.8,80,udp,INT,1.1720737218976967,384,1756,0
10.0.0.[  0   0   0 ... 214 214 214],46230,1.1.1.1,443,tcp,REQ,0.14630669822930614,747,2983,0
10.0.0.[  0   0   0 ... 214 214 214],22440,192.168.0.1,22,tcp,REQ,1.0469920916539364,335,715,0
10.0.0.[  0   0   0 ... 214 214 214],31996,192.168.0.1,80,udp,REQ,0.16861638553441446,208,242,1
192.168.1.[  0   0   0 ... 214 214 214],58676,8.8.8.8,53,icmp,FIN,1.3607761548590038,64,1321,0
10.0.0.[  0   0   0 ... 214 214 214],15152,1.1.1.1,22,udp,REQ,1.0421114692090983,1462,184,0
192.168.1.[  0   0   0 ... 214 214 214],43201,8.8.8.8,22,udp,FIN,2.1768798800526445,1133,489,0
192.168.1.[  0   0   0 ... 214 214 214],8764,1.1.1.1,443,udp,INT,0.10012796909229593,2682,826,1
192.168.1.[  0   0   0 ... 214 214 214],4072,1.1.1.1,80,udp,CON,1.0788984438461944,4785,562,1
192.168.1.[  0   0   0 ... 214 214 214],8255,8.8.8.8,53,udp,INT,0.1779496368124583,2771,875,1
10.0.0.[  0   0   0 ... 214 214 214],48033,192.168.0.1,53,icmp,INT,0.6730456671400015,1252,428,0
192.168.1.[  0   0   0 ... 214 214 214],27930,192.168.0.1,443,udp,CON,1.4193744395033787,1586,1551,0
192.168.1.[  0   0   0 ... 214 214 214],31807,8.8.8.8,80,udp,INT,0.6975112712242214,733,131,1
192.168.1.[  0   0   0 ... 214 214 214],3438,192.168.0.1,22,icmp,FIN,0.25266039085153746,1546,372,0
10.0.0.[  0   0   0 ... 214 214 214],14139,8.8.8.8,53,udp,INT,0.6603768255897077,1507,441,0
10.0.0.[  0   0   0 ... 214 214 214],43810,1.1.1.1,22,udp,FIN,0.09673168012149996,2640,1422,0
10.0.0.[  0   0   0 ... 214 214 214],16436,192.168.0.1,53,tcp,FIN,0.5872414246693372,5565,71,0
10.0.0.[  0   0   0 ... 214 214 214],54471,192.168.0.1,22,tcp,INT,1.659297836578925,106,144,0
192.168.1.[  0   0   0 ... 214 214 214],43385,1.1.1.1,22,icmp,REQ,0.013444117762859113,684,1324,0
192.168.1.[  0   0   0 ... 214 214 214],40703,8.8.8.8,80,tcp,INT,0.10155931211377058,902,878,1
10.0.0.[  0   0   0 ... 214 214 214],43131,8.8.8.8,443,tcp,FIN,0.3501346815071397,243,776,1
192.168.1.[  0   0   0 ... 214 214 214],50246,8.8.8.8,80,icmp,REQ,1.2634672804709381,818,1180,0
192.168.1.[  0   0   0 ... 214 214 214],54201,192.168.0.1,80,tcp,REQ,0.137694648448412,90,104,1
192.168.1.[  0   0   0 ... 214 214 214],11404,8.8.8.8,53,tcp,INT,0.09528804421025812,399,614,0
10.0.0.[  0   0   0 ... 214 214 214],27083,8.8.8.8,22,udp,FIN,0.1086403848635995,436,184,0
10.0.0.[  0   0   0 ... 214 214 214],44658,8.8.8.8,443,tcp,CON,0.22699452430949144,967,246,0
192.168.1.[  0   0   0 ... 214 214 214],7756,1.1.1.1,53,icmp,FIN,0.08443127201702574,1785,519,1
10.0.0.[  0   0   0 ... 214 214 214],16692,1.1.1.1,22,tcp,FIN,0.00028139146918361907,1657,804,0
10.0.0.[  0   0   0 ... 214 214 214],12304,1.1.1.1,443,udp,FIN,0.4656757782088212,615,29,0
10.0.0.[  0   0   0 ... 214 214 214],2232,192.168.0.1,22,udp,INT,0.32717298571738324,623,38,1
10.0.0.[  0   0   0 ... 214 214 214],31035,1.1.1.1,80,tcp,INT,0.23104280442361122,1496,1117,1
10.0.0.[  0   0   0 ... 214 214 214],54158,192.168.0.1,80,udp,INT,0.061067310658368075,1660,198,1
192.168.1.[  0   0   0 ... 214 214 214],3149,1.1.1.1,80,tcp,INT,0.323905380972905,404,790,1
10.0.0.[  0   0   0 ... 214 214 214],45942,192.168.0.1,53,icmp,REQ,0.22209494768661858,314,409,0
192.168.1.[  0   0   0 ... 214 214 214],17810,192.168.0.1,443,tcp,CON,1.3378131510073916,987,235,0
192.168.1.[  0   0   0 ... 214 214 214],36002,192.168.0.1,443,icmp,FIN,0.6520272473139396,4894,1295,0
10.0.0.[  0   0   0 ... 214 214 214],38033,192.168.0.1,22,udp,CON,0.16087954227385565,1048,465,1
192.168.1.[  0   0   0 ... 214 214 214],26128,192.168.0.1,80,icmp,FIN,1.2145305020636579,603,597,1
192.168.1.[  0   0   0 ... 214 214 214],47955,8.8.8.8,443,udp,FIN,0.8140112452359916,1957,60,1
192.168.1.[  0   0   0 ... 214 214 214],55448,8.8.8.8,80,udp,REQ,1.2690666939772903,103,981,0
10.0.0.[  0   0   0 ... 214 214 214],2852,8.8.8.8,80,tcp,INT,0.6045413872061539,3058,969,1
10.0.0.[  0   0   0 ... 214 214 214],16790,1.1.1.1,22,icmp,FIN,2.1332802980063366,183,656,0
192.168.1.[  0   0   0 ... 214 214 214],58518,192.168.0.1,53,icmp,FIN,0.3585452440197298,352,80,0
10.0.0.[  0   0   0 ... 214 214 214],1482,192.168.0.1,22,icmp,CON,0.5267974626579945,2087,793,0
10.0.0.[  0   0   0 ... 214 214 214],20013,8.8.8.8,22,icmp,REQ,0.26048959825691415,39,642,0
10.0.0.[  0   0   0 ... 214 214 214],59091,1.1.1.1,53,udp,CON,0.07570991048603479,5064,30,0
10.0.0.[  0   0   0 ... 214 214 214],3206,8.8.8.8,53,udp,REQ,0.776874877313594,5635,1937,0
192.168.1.[  0   0   0 ... 214 214 214],51798,8.8.8.8,53,icmp,CON,0.06362045507245839,3361,355,0
192.168.1.[  0   0   0 ... 214 214 214],58173,8.8.8.8,22,icmp,CON,0.8343384744704191,1218,1268,0
10.0.0.[  0   0   0 ... 214 214 214],34198,1.1.1.1,443,icmp,INT,0.2540726220304089,2678,487,1
10.0.0.[  0   0   0 ... 214 214 214],46682,1.1.1.1,22,icmp,REQ,0.23248072606174922,1646,415,1
192.168.1.[  0   0   0 ... 214 214 214],31956,192.168.0.1,53,icmp,CON,0.12900913302169242,954,473,1
192.168.1.[  0   0   0 ... 214 214 214],35988,192.168.0.1,80,udp,CON,0.014858229258920488,4141,1356,0
10.0.0.[  0   0   0 ... 214 214 214],11577,1.1.1.1,80,udp,REQ,0.015520406935379639,246,918,1
192.168.1.[  0   0   0 ... 214 214 214],9183,192.168.0.1,53,udp,REQ,0.025809969235603462,948,1232,0
10.0.0.[  0   0   0 ... 214 214 214],1969,192.168.0.1,80,icmp,REQ,0.3193472849271273,859,15,0
10.0.0.[  0   0   0 ... 214 214 214],3739,8.8.8.8,22,icmp,FIN,0.40311997823649215,305,557,0
192.168.1.[  0   0   0 ... 214 214 214],8292,1.1.1.1,22,tcp,REQ,1.5903040563804247,856,670,0
192.168.1.[  0   0   0 ... 214 214 214],41025,8.8.8.8,53,udp,REQ,0.600548904996957,1272,2228,0
10.0.0.[  0   0   0 ... 214 214 214],55644,192.168.0.1,53,tcp,INT,1.1392597263965314,1226,161,0
10.0.0.[  0   0   0 ... 214 214 214],15729,192.168.0.1,80,tcp,REQ,0.43569529478455765,273,116,0
192.168.1.[  0   0   0 ... 214 214 214],7688,1.1.1.1,22,tcp,INT,0.5434097462447096,408,158,0
10.0.0.[  0   0   0 ... 214 214 214],30754,192.168.0.1,80,udp,INT,0.41877074900867434,501,353,0
192.168.1.[  0   0   0 ... 214 214 214],58853,8.8.8.8,53,icmp,REQ,0.16378291624190558,1626,315,0
10.0.0.[  0   0   0 ... 214 214 214],34534,192.168.0.1,53,icmp,FIN,0.30481593365768656,1520,2432,1
192.168.1.[  0   0   0 ... 214 214 214],43886,8.8.8.8,53,udp,INT,0.6441013965563144,601,284,0
192.168.1.[  0   0   0 ... 214 214 214],35900,192.168.0.1,22,icmp,INT,0.18939079217167887,288,604,0
192.168.1.[  0   0   0 ... 214 214 214],13891,192.168.0.1,22,udp,INT,1.3063140440018366,1276,288,0
10.0.0.[  0   0   0 ... 214 214 214],62333,192.168.0.1,80,icmp,FIN,1.0775809742815305,656,372,1
10.0.0.[  0   0   0 ... 214 214 214],1493,8.8.8.8,22,tcp,CON,0.006223904068962947,1485,519,0
192.168.1.[  0   0   0 ... 214 214 214],5509,192.168.0.1,443,udp,CON,0.9300558167258556,1028,422,0
10.0.0.[  0   0   0 ... 214 214 214],50275,1.1.1.1,443,udp,INT,0.9224619503572941,1277,1654,0
192.168.1.[  0   0   0 ... 214 214 214],50643,1.1.1.1,22,tcp,FIN,0.23852353778581825,3565,548,1
192.168.1.[  0   0   0 ... 214 214 214],37874,8.8.8.8,443,icmp,CON,1.899859998236585,82,533,1
10.0.0.[  0   0   0 ... 214 214 214],52676,8.8.8.8,80,icmp,INT,0.03901552883319867,419,345,0
10.0.0.[  0   0   0 ... 214 214 214],7051,1.1.1.1,53,tcp,CON,0.02619117893291931,1128,879,0
192.168.1.[  0   0   0 ... 214 214 214],36154,1.1.1.1,22,icmp,FIN,0.06352560566523575,2673,673,0
10.0.0.[  0   0   0 ... 214 214 214],4928,8.8.8.8,443,icmp,FIN,0.1701392998054532,894,249,0
10.0.0.[  0   0   0 ... 214 214 214],45864,192.168.0.1,53,udp,REQ,0.16764560860605135,119,182,0
192.168.1.[  0   0   0 ... 214 214 214],12802,192.168.0.1,53,udp,CON,0.11075024348819815,5,14,0
192.168.1.[  0   0   0 ... 214 214 214],9341,8.8.8.8,22,udp,INT,0.036890228055232475,301,947,1
10.0.0.[  0   0   0 ... 214 214 214],55337,192.168.0.1,443,tcp,FIN,0.6853113469977001,2272,467,1
192.168.1.[  0   0   0 ... 214 214 214],30378,8.8.8.8,443,tcp,CON,0.33973864322826164,380,49,0
192.168.1.[  0   0   0 ... 214 214 214],13943,192.168.0.1,80,udp,INT,0.14956255625996617,167,1681,1
10.0.0.[  0   0   0 ... 214 214 214],26836,8.8.8.8,22,tcp,FIN,0.4817887749568662,2216,41,1
192.168.1.[  0   0   0 ... 214 214 214],25281,192.168.0.1,443,udp,CON,1.2164745490304958,111,226,0
192.168.1.[  0   0   0 ... 214 214 214],15455,1.1.1.1,22,icmp,REQ,0.7500688904950302,262,142,0
10.0.0.[  0   0   0 ... 214 214 214],25884,192.168.0.1,22,udp,INT,0.6443949328926722,175,620,1
10.0.0.[  0   0   0 ... 214 214 214],6318,1.1.1.1,22,tcp,CON,0.12801199807802308,663,341,0
192.168.1.[  0   0   0 ... 214 214 214],45531,192.168.0.1,53,udp,CON,0.013601095538481092,1665,499,0
192.168.1.[  0   0   0 ... 214 214 214],42208,8.8.8.8,443,icmp,REQ,0.15493184521003595,850,1585,0
10.0.0.[  0   0   0 ... 214 214 214],44953,192.168.0.1,22,icmp,REQ,0.4242547531623793,2023,1545,0
10.0.0.[  0   0   0 ... 214 214 214],5372,1.1.1.1,53,tcp,FIN,0.5298505554071569,1413,1259,1
10.0.0.[  0   0   0 ... 214 214 214],17038,8.8.8.8,80,udp,FIN,0.08883350548339412,85,1601,1
10.0.0.[  0   0   0 ... 214 214 214],46380,1.1.1.1,22,tcp,INT,0.7578226329581167,1002,163,1
192.168.1.[  0   0   0 ... 214 214 214],30681,8.8.8.8,443,udp,CON,0.018020378024059522,466,405,1
10.0.0.[  0   0   0 ... 214 214 214],43208,8.8.8.8,80,icmp,REQ,0.0866470751239975,2609,413,1
10.0.0.[  0   0   0 ... 214 214 214],52028,8.8.8.8,22,icmp,CON,0.1283328295211087,208,92,0
192.168.1.[  0   0   0 ... 214 214 214],16852,192.168.0.1,443,tcp,REQ,0.12259766511799565,402,26,1
10.0.0.[  0   0   0 ... 214 214 214],42387,1.1.1.1,80,tcp,INT,0.29682050351901607,174,173,0
192.168.1.[  0   0   0 ... 214 214 214],55600,192.168.0.1,80,udp,CON,0.545825082641745,58,477,0
10.0.0.[  0   0   0 ... 214 214 214],44314,8.8.8.8,53,icmp,INT,0.4882890786848827,118,1146,0
10.0.0.[  0   0   0 ... 214 214 214],5824,1.1.1.1,80,icmp,FIN,0.6629462871750212,669,1523,0
10.0.0.[  0   0   0 ... 214 214 214],44808,192.168.0.1,80,tcp,FIN,0.07471240203765617,362,27,1
192.168.1.[  0   0   0 ... 214 214 214],27003,8.8.8.8,443,icmp,REQ,0.3383798283750278,637,1970,0
192.168.1.[  0   0   0 ... 214 214 214],5049,1.1.1.1,80,icmp,FIN,0.29925989688726207,111,294,0
10.0.0.[  0   0   0 ... 214 214 214],9522,192.168.0.1,80,tcp,CON,0.20215437056492946,931,2468,0
192.168.1.[  0   0   0 ... 214 214 214],37797,1.1.1.1,53,udp,FIN,0.22570180086772149,609,247,0
192.168.1.[  0   0   0 ... 214 214 214],43603,8.8.8.8,22,icmp,FIN,0.049437703223346015,1160,1428,0
192.168.1.[  0   0   0 ... 214 214 214],8568,1.1.1.1,22,icmp,FIN,0.5127001857027038,1788,14,1
192.168.1.[  0   0   0 ... 214 214 214],3730,8.8.8.8,443,tcp,FIN,0.2801299090685577,665,249,0
192.168.1.[  0   0   0 ... 214 214 214],63147,8.8.8.8,22,icmp,CON,0.03184075104548733,400,965,0
192.168.1.[  0   0   0 ... 214 214 214],28938,8.8.8.8,443,udp,INT,0.03103513221111088,24,1173,0
10.0.0.[  0   0   0 ... 214 214 214],2429,8.8.8.8,80,tcp,CON,1.0262544215930371,471,680,0
10.0.0.[  0   0   0 ... 214 214 214],26445,8.8.8.8,22,udp,FIN,0.3078931432101648,929,491,1
192.168.1.[  0   0   0 ... 214 214 214],45272,8.8.8.8,443,udp,INT,0.4427106470008377,417,1296,1
10.0.0.[  0   0   0 ... 214 214 214],23627,192.168.0.1,80,udp,FIN,0.16610372263396062,501,190,0
10.0.0.[  0   0   0 ... 214 214 214],25516,8.8.8.8,53,icmp,CON,0.3145239358601873,656,261,0
10.0.0.[  0   0   0 ... 214 214 214],63110,1.1.1.1,53,tcp,REQ,1.0434645988982771,1477,1399,0
10.0.0.[  0   0   0 ... 214 214 214],47234,1.1.1.1,443,icmp,FIN,1.5877772034264175,96,1381,0
192.168.1.[  0   0   0 ... 214 214 214],47462,1.1.1.1,80,tcp,REQ,0.1724996794334621,633,289,0
10.0.0.[  0   0   0 ... 214 214 214],19709,8.8.8.8,53,udp,INT,0.3713212012039937,1621,437,0
10.0.0.[  0   0   0 ... 214 214 214],50639,1.1.1.1,443,udp,REQ,0.6781645017329468,2715,4889,0
192.168.1.[  0   0   0 ... 214 214 214],4413,8.8.8.8,53,tcp,REQ,0.13336498331721533,1188,479,0
192.168.1.[  0   0   0 ... 214 214 214],2304,1.1.1.1,22,udp,CON,0.007383892959757996,397,1552,1
10.0.0.[  0   0   0 ... 214 214 214],65038,8.8.8.8,53,tcp,CON,1.1278652295046696,1097,2478,0
10.0.0.[  0   0   0 ... 214 214 214],51115,8.8.8.8,443,tcp,FIN,0.6547039763513605,189,132,0
10.0.0.[  0   0   0 ... 214 214 214],34314,1.1.1.1,53,udp,INT,1.1190956370015717,1510,510,0
10.0.0.[  0   0   0 ... 214 214 214],7040,8.8.8.8,80,icmp,REQ,0.1385126602382739,796,106,1
10.0.0.[  0   0   0 ... 214 214 214],57602,8.8.8.8,22,icmp,FIN,1.1584714588796583,319,1210,0
10.0.0.[  0   0   0 ... 214 214 214],55445,8.8.8.8,53,tcp,REQ,0.22515209459310265,1888,171,0
192.168.1.[  0   0   0 ... 214 214 214],58794,1.1.1.1,53,udp,REQ,1.001159913806009,867,476,0
10.0.0.[  0   0   0 ... 214 214 214],57989,192.168.0.1,22,icmp,REQ,0.1031909466480093,414,52,1
10.0.0.[  0   0   0 ... 214 214 214],58901,1.1.1.1,53,tcp,INT,0.9004557770477718,1925,3394,0
192.168.1.[  0   0   0 ... 214 214 214],43116,1.1.1.1,22,tcp,REQ,0.2708098982038911,755,1596,0
192.168.1.[  0   0   0 ... 214 214 214],30001,1.1.1.1,443,tcp,INT,0.1527207768988708,166,1542,0
192.168.1.[  0   0   0 ... 214 214 214],4941,192.168.0.1,22,icmp,INT,0.044367802757747134,4477,1387,0
192.168.1.[  0   0   0 ... 214 214 214],24574,192.168.0.1,22,tcp,INT,0.3271538915461318,88,268,0
10.0.0.[  0   0   0 ... 214 214 214],40173,192.168.0.1,22,icmp,REQ,0.15165076114342563,1457,3158,0
10.0.0.[  0   0   0 ... 214 214 214],38623,192.168.0.1,22,tcp,CON,0.32915458052656166,30,40,0
10.0.0.[  0   0   0 ... 214 214 214],48505,192.168.0.1,443,icmp,CON,0.7408857614771523,3868,48,0
10.0.0.[  0   0   0 ... 214 214 214],59932,192.168.0.1,53,udp,CON,0.3544657637430144,524,1396,0
10.0.0.[  0   0   0 ... 214 214 214],1412,1.1.1.1,53,icmp,CON,0.5453255396031474,670,879,1
10.0.0.[  0   0   0 ... 214 214 214],56683,1.1.1.1,22,tcp,CON,0.10037037309499942,268,1228,0
192.168.1.[  0   0   0 ... 214 214 214],22946,8.8.8.8,53,icmp,REQ,0.5126381591863054,161,2252,1
10.0.0.[  0   0   0 ... 214 214 214],16010,8.8.8.8,443,tcp,INT,0.07800782580179624,177,598,0
192.168.1.[  0   0   0 ... 214 214 214],33024,8.8.8.8,443,icmp,REQ,0.8836257769766408,134,7,0
192.168.1.[  0   0   0 ... 214 214 214],53103,8.8.8.8,443,tcp,FIN,0.5766218217586159,146,324,0
10.0.0.[  0   0   0 ... 214 214 214],50950,1.1.1.1,443,udp,INT,0.19774523661243376,509,1416,0
192.168.1.[  0   0   0 ... 214 214 214],64898,192.168.0.1,22,icmp,CON,1.0914235169213888,722,743,0
10.0.0.[  0   0   0 ... 214 214 214],44501,1.1.1.1,443,icmp,FIN,0.6490826927498144,3983,655,0
192.168.1.[  0   0   0 ... 214 214 214],1054,192.168.0.1,22,udp,FIN,1.4188476403745538,4242,306,1
10.0.0.[  0   0   0 ... 214 214 214],60802,8.8.8.8,22,udp,CON,0.043388112279517145,244,1420,0
192.168.1.[  0   0   0 ... 214 214 214],10512,192.168.0.1,80,udp,FIN,0.11087136311637213,3783,105,1
10.0.0.[  0   0   0 ... 214 214 214],4625,192.168.0.1,80,icmp,FIN,0.8906794691347305,588,393,0
10.0.0.[  0   0   0 ... 214 214 214],21582,8.8.8.8,22,udp,INT,0.22731121055887535,2127,256,1
10.0.0.[  0   0   0 ... 214 214 214],10492,1.1.1.1,53,udp,INT,0.059194922370500676,1039,3485,1
10.0.0.[  0   0   0 ... 214 214 214],29558,8.8.8.8,53,icmp,FIN,0.40202796698580107,69,449,0
10.0.0.[  0   0   0 ... 214 214 214],12916,1.1.1.1,80,tcp,INT,0.6442283478052077,2480,2271,0
192.168.1.[  0   0   0 ... 214 214 214],30181,192.168.0.1,80,tcp,FIN,0.38098021642051444,1145,147,0
192.168.1.[  0   0   0 ... 214 214 214],26978,8.8.8.8,22,tcp,CON,0.6015893857788628,27,168,1
192.168.1.[  0   0   0 ... 214 214 214],35663,8.8.8.8,53,tcp,FIN,0.3450819482976602,1040,294,1
10.0.0.[  0   0   0 ... 214 214 214],25704,1.1.1.1,443,udp,REQ,0.1552344663357167,10,703,1
192.168.1.[  0   0   0 ... 214 214 214],22109,8.8.8.8,443,tcp,FIN,0.5395071263380539,498,8,0
10.0.0.[  0   0   0 ... 214 214 214],25698,8.8.8.8,443,tcp,FIN,0.5148435130890939,3248,1904,0
10.0.0.[  0   0   0 ... 214 214 214],56051,1.1.1.1,80,tcp,CON,0.9217793917666502,1546,830,0
192.168.1.[  0   0   0 ... 214 214 214],45712,8.8.8.8,443,tcp,FIN,0.129397123209559,365,1183,0
192.168.1.[  0   0   0 ... 214 214 214],27470,8.8.8.8,53,udp,CON,0.02851552660470646,624,2152,0
10.0.0.[  0   0   0 ... 214 214 214],42153,8.8.8.8,53,tcp,INT,0.006915068626377478,2983,1385,1
192.168.1.[  0   0   0 ... 214 214 214],8433,192.168.0.1,80,tcp,REQ,0.1955849820018128,1575,323,0
10.0.0.[  0   0   0 ... 214 214 214],30490,192.168.0.1,80,tcp,REQ,0.02941093093196649,150,115,0
10.0.0.[  0   0   0 ... 214 214 214],46016,8.8.8.8,53,udp,FIN,0.7190203382109774,399,576,0
10.0.0.[  0   0   0 ... 214 214 214],20253,1.1.1.1,80,tcp,FIN,0.09998518448856081,106,2424,0
10.0.0.[  0   0   0 ... 214 214 214],58269,8.8.8.8,22,udp,FIN,2.0267169682245814,515,1262,1
10.0.0.[  0   0   0 ... 214 214 214],47355,1.1.1.1,22,icmp,REQ,0.31532171351690785,344,1276,1
192.168.1.[  0   0   0 ... 214 214 214],23620,8.8.8.8,80,icmp,REQ,0.6484861064676868,1693,0,0
192.168.1.[  0   0   0 ... 214 214 214],18624,192.168.0.1,22,tcp,CON,0.5396418253770348,274,42,0
10.0.0.[  0   0   0 ... 214 214 214],5635,8.8.8.8,22,udp,REQ,0.2239853308186884,222,53,1
10.0.0.[  0   0   0 ... 214 214 214],50314,1.1.1.1,53,icmp,CON,0.18219869534245317,207,502,0
192.168.1.[  0   0   0 ... 214 214 214],52409,192.168.0.1,53,icmp,CON,0.25676349466901877,1146,52,1
192.168.1.[  0   0   0 ... 214 214 214],3212,8.8.8.8,22,tcp,INT,0.12833459193835894,3888,878,1
10.0.0.[  0   0   0 ... 214 214 214],1801,8.8.8.8,53,icmp,INT,0.7002584310668147,209,1767,1
192.168.1.[  0   0   0 ... 214 214 214],40811,8.8.8.8,443,tcp,INT,0.24960392501754847,779,578,0
10.0.0.[  0   0   0 ... 214 214 214],24564,8.8.8.8,443,tcp,FIN,0.08194740608215749,409,1077,0
192.168.1.[  0   0   0 ... 214 214 214],40663,192.168.0.1,22,icmp,INT,0.7749535132011571,419,132,1
10.0.0.[  0   0   0 ... 214 214 214],30163,8.8.8.8,53,icmp,CON,0.08699414605977274,458,48,0
192.168.1.[  0   0   0 ... 214 214 214],53521,1.1.1.1,22,tcp,CON,0.2573023669516316,321,3805,0
10.0.0.[  0   0   0 ... 214 214 214],23126,8.8.8.8,443,tcp,INT,0.2624937046798988,350,591,0
192.168.1.[  0   0   0 ... 214 214 214],46696,1.1.1.1,22,icmp,REQ,0.5887566851561785,616,36,0
192.168.1.[  0   0   0 ... 214 214 214],48809,8.8.8.8,443,udp,INT,0.10120466074758586,111,1406,0
10.0.0.[  0   0   0 ... 214 214 214],52330,8.8.8.8,22,icmp,FIN,1.4970182062076551,2128,484,1
192.168.1.[  0   0   0 ... 214 214 214],25698,192.168.0.1,443,icmp,CON,0.1509982970251325,291,1666,0
10.0.0.[  0   0   0 ... 214 214 214],26795,1.1.1.1,80,tcp,INT,0.2382452285901469,1395,73,0
192.168.1.[  0   0   0 ... 214 214 214],63293,192.168.0.1,22,tcp,REQ,0.12524316733912702,661,51,1
